date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (Â°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
10/13/2023,85,80,97,97,93,67,81,100,25890,29042,3152,7260,12600,6030,170,89,480,14610,2023-10-12T22:05:32.000-04:00,2023-10-13T06:09:34.000-04:00,52.85,46,57,0.09,0,11.75,75,53,100,43,71,97,225,2325,5003,3751,42840,27180,13620,600,0,2160,1.34375,0,89,97,66,86,84,97,100,91,100
10/14/2023,71,46,67,95,100,75,75,100,17580,18477,897,4500,7980,5100,129,95,360,9270,2023-10-13T23:24:31.000-04:00,2023-10-14T04:32:28.000-04:00,51.91,45,62,0.19,0.03,12.875,75,51,100,43,71,95,8,1976,180,117,2640,1800,600,0,0,81360,1.1875,0,79,62,60,88,91,89,100,91,56
10/16/2023,77,61,83,89,99,73,72,100,21150,22464,1314,5520,11280,4350,132,94,330,11460,2023-10-15T23:37:03.000-04:00,2023-10-16T05:51:27.000-04:00,50.2,44,50,0.17,0.17,12.375,75,54,100,43,71,96,182,2298,3957,2770,43680,28560,12180,240,0,1740,1.34375,0,80,78,65,55,81,91,99,91,78
10/17/2023,70,62,78,53,93,81,37,100,21420,24039,2619,5130,13650,2640,163,89,2250,12870,2023-10-16T22:13:01.000-04:00,2023-10-17T04:53:40.000-04:00,52.49,43,59,-0.17,0.04,12.875,75,83,100,25,71,96,384,2434,9150,7516,29280,23400,10740,3420,0,19560,1.40625,0,82,60,66,89,98,99,95,93,72
10/18/2023,75,70,93,68,90,53,70,100,23460,26638,3178,6150,13980,3330,113,88,270,13680,2023-10-17T22:14:33.000-04:00,2023-10-18T05:38:31.000-04:00,54.7,44,50,0.51,0.44,12.5,72,64,100,25,71,95,218,2321,4510,3584,37800,24900,13380,720,0,9600,1.34375,0,75,73,67,81,79,63,100,89,21
10/19/2023,81,66,91,81,100,93,72,100,22290,23293,1003,6060,12210,4020,125,96,300,11700,2023-10-18T23:04:31.000-04:00,2023-10-19T05:32:44.000-04:00,50.75,43,57,0.26,0.17,13,68,51,95,25,71,85,156,2229,3610,2605,43800,29040,9540,480,0,3540,1.28125,1,85,88,66,87,91,84,96,92,68
10/20/2023,84,80,96,90,98,64,83,100,25740,27722,1982,6600,14700,4440,180,93,570,13950,2023-10-19T21:52:31.000-04:00,2023-10-20T05:34:33.000-04:00,50.69,44,55,0.15,0.13,12.875,65,45,95,25,71,66,176,2272,4159,2945,47040,20220,10200,540,0,8400,1.34375,1,89,95,71,87,90,93,100,90,91
10/22/2023,87,100,99,95,86,82,18,100,33090,38261,5171,8340,19710,5040,181,86,3060,20430,2023-10-21T20:03:28.000-04:00,2023-10-22T06:41:09.000-04:00,50.46,42,68,-0.13,0.11,12.5,76,92,100,25,71,95,690,2705,9599,11573,25140,31800,9540,900,2280,16740,1.5625,0,92,100,83,None,94,100,93,93,100
10/23/2023,78,68,95,60,98,81,70,100,22860,24491,1631,6450,13440,2970,173,93,240,12090,2023-10-22T22:15:01.000-04:00,2023-10-23T05:03:12.000-04:00,51.43,44,65,-0.12,0.06,12.5,70,50,100,25,71,92,198,2310,4236,3180,44640,22380,14700,360,0,4320,1.34375,0,83,79,73,59,90,100,100,92,76
10/24/2023,70,56,71,22,95,84,86,100,19920,22140,2220,4710,14070,1140,178,90,1170,11850,2023-10-23T23:09:00.000-04:00,2023-10-24T05:18:00.000-04:00,49.3,43,70,-0.08,-0.03,13.375,81,90,100,43,71,99,869,2919,10930,13882,26040,28320,9840,1140,3180,17880,1.6875,0,84,59,81,85,97,100,98,96,75
10/25/2023,85,72,96,96,100,91,72,100,23820,25077,1257,6900,11430,5490,191,95,300,12360,2023-10-24T22:03:03.000-04:00,2023-10-25T05:01:00.000-04:00,51.9,44,54,0.19,0.03,12.75,78,70,100,43,71,98,272,2367,5467,4856,35280,16380,12540,1320,60,20820,1.40625,0,83,98,84,47,79,90,100,93,53
10/26/2023,65,56,93,74,55,53,86,68,20010,27348,7338,6150,10230,3630,119,73,1200,12570,2023-10-26T00:33:02.000-04:00,2023-10-26T08:08:50.000-04:00,53.61,46,60,0.18,0.04,12.625,76,61,100,43,71,97,242,2324,5321,4229,39840,29580,15060,720,0,1200,1.34375,0,83,47,76,80,95,90,95,97,100
10/27/2023,21,1,1,1,1,99,59,6,120,930,810,0,120,0,2,13,0,690,2023-10-26T19:29:02.000-04:00,2023-10-26T19:44:32.000-04:00,None,None,None,None,0.01,15.375,89,98,100,60,96,100,801,2817,9341,12845,20580,15480,5100,600,3600,41040,1.65625,0,81,None,56,90,87,None,None,95,None
10/28/2023,68,61,95,24,83,68,81,80,21180,24963,3783,6420,13530,1230,180,85,480,13260,2023-10-27T23:57:34.000-04:00,2023-10-28T06:53:37.000-04:00,59.24,51,39,0.01,0.15,12.25,94,96,100,78,100,100,422,2452,9384,8444,22200,27540,14400,3300,0,18960,1.4375,0,69,55,73,40,73,100,57,89,85
10/29/2023,86,96,96,95,74,74,86,65,30270,37547,7277,7050,18210,5010,200,81,1200,18120,2023-10-28T23:07:02.000-04:00,2023-10-29T09:32:49.000-04:00,65.6,55,26,0.19,0.23,12.5,89,100,100,60,96,98,94,2035,2231,1637,14400,40920,5460,300,0,25320,1.15625,0,75,100,83,86,86,89,27,79,72
10/30/2023,75,85,95,58,69,50,59,100,26970,33960,6990,6360,17730,2880,251,79,30,15900,2023-10-29T20:58:01.000-04:00,2023-10-30T06:24:01.000-04:00,56.12,45,44,0.05,0.1,11.875,89,66,100,78,100,99,646,2743,8778,10568,35460,25980,13440,720,2040,8760,1.59375,0,81,72,76,94,81,100,100,85,57
10/31/2023,74,59,76,53,96,84,83,100,20820,22812,1992,5010,13170,2640,158,91,570,11940,2023-10-30T22:30:02.000-04:00,2023-10-31T04:50:14.000-04:00,51.97,44,53,-0.21,0,12.75,83,59,100,60,96,97,273,2391,5681,4817,41040,22620,14340,1020,0,7380,1.40625,0,74,70,77,63,74,98,100,65,58
11/1/2023,86,75,89,95,100,90,78,100,24540,25833,1293,5850,13860,4830,148,95,450,13080,2023-10-31T22:24:00.000-04:00,2023-11-01T05:34:33.000-04:00,52.54,42,57,0,0.12,12.5,81,49,95,60,96,96,200,2311,4285,3361,45720,23160,13680,300,0,3540,1.34375,1,82,100,85,84,84,100,95,63,56
11/2/2023,77,64,68,71,99,84,83,100,21990,23400,1410,4560,13920,3510,137,94,540,11970,2023-11-01T23:21:28.000-04:00,2023-11-02T05:51:28.000-04:00,49.24,42,60,-0.17,-0.04,12.5,85,82,100,60,96,88,181,2234,3815,3109,30120,24900,11520,600,0,19260,1.3125,0,76,77,79,84,82,99,96,68,38
11/3/2023,72,48,77,65,96,95,72,100,18180,19892,1712,5070,9870,3240,119,91,1470,10650,2023-11-02T22:53:33.000-04:00,2023-11-03T04:25:05.000-04:00,54.24,45,60,0.02,-0.03,12.5,73,63,100,43,71,69,296,2388,6647,5436,38940,27000,15060,1380,0,4020,1.375,0,76,65,76,88,84,100,100,72,36
11/4/2023,78,70,98,71,95,68,72,100,23340,25859,2519,8130,11700,3510,90,90,300,13170,2023-11-03T22:44:32.000-04:00,2023-11-04T05:55:31.000-04:00,56.13,47,54,-0.33,-0.12,12.5,74,90,95,25,71,82,439,2490,10543,8690,26220,27900,12600,3840,0,15840,1.4375,1,82,80,79,86,89,94,86,76,79
11/5/2023,85,85,97,71,99,76,72,100,27060,28810,1750,7440,16080,3540,153,94,300,14490,2023-11-04T22:18:32.000-04:00,2023-11-05T05:18:42.000-05:00,54.05,46,34,-0.13,-0.08,11.5,71,78,100,25,71,76,399,2515,9391,7462,32400,27720,20820,1200,0,4260,1.46875,0,82,98,76,83,86,100,93,67,72
11/6/2023,79,73,95,61,90,74,81,100,24120,27540,3420,6390,14670,3060,140,88,480,14010,2023-11-05T21:55:59.000-05:00,2023-11-06T05:34:59.000-05:00,48.72,42,54,0.16,-0.06,11.625,62,83,100,1,40,71,271,2362,5516,4656,29640,26880,13740,1320,0,14820,1.375,0,85,82,77,88,89,92,96,73,99
11/7/2023,76,63,61,73,100,94,67,100,21570,22420,850,4050,13920,3600,210,96,210,11250,2023-11-06T21:55:57.000-05:00,2023-11-07T04:09:37.000-05:00,54.01,45,55,0.05,-0.1,12.5,57,58,95,1,40,68,236,2312,4821,4109,41280,25920,13680,780,120,4620,1.34375,1,82,75,74,87,91,100,100,73,71
11/8/2023,86,77,96,89,98,84,81,100,25170,26938,1768,6660,14160,4350,189,93,510,13500,2023-11-07T21:43:29.000-05:00,2023-11-08T05:12:27.000-05:00,49.27,42,65,0.1,0.04,12.25,61,85,100,1,40,60,159,2184,3496,2954,27660,22860,8340,540,0,27000,1.28125,0,89,100,79,84,93,97,97,81,97
11/9/2023,82,73,76,86,98,88,70,100,24210,26160,1950,5040,14910,4260,138,93,240,12720,2023-11-08T22:42:29.000-05:00,2023-11-09T05:58:29.000-05:00,51.89,45,58,0.48,0.29,12,57,68,95,1,40,52,221,2301,4909,3726,36540,27000,13200,780,0,8880,1.34375,1,81,89,76,84,92,66,99,79,98
11/10/2023,86,79,96,90,100,87,64,100,25530,26876,1346,6690,14430,4410,221,95,150,13440,2023-11-09T22:03:02.000-05:00,2023-11-10T05:30:58.000-05:00,53.25,45,62,0.53,0.28,11.875,52,43,100,1,40,47,238,2365,5121,4078,48240,17280,14880,720,0,5280,1.40625,0,81,99,79,87,96,61,99,86,90
11/12/2023,80,94,85,64,62,56,78,100,29070,38040,8970,5610,20280,3180,229,76,450,20610,2023-11-11T20:19:00.000-05:00,2023-11-12T06:53:00.000-05:00,54.16,44,63,-0.57,0.11,12.125,54,100,100,1,1,27,47,1997,983,860,5760,13800,3240,60,0,63540,1.1875,0,91,84,85,None,97,86,100,90,100
11/14/2023,57,29,41,45,95,82,75,90,13560,15022,1462,2760,8550,2250,83,90,360,7590,2023-11-14T01:12:01.000-05:00,2023-11-14T05:22:23.000-05:00,57.86,51,40,-0.31,-0.32,11.75,57,62,100,25,1,46,226,2321,4793,3780,39720,28980,13860,840,0,3000,1.34375,0,65,27,73,72,94,95,52,86,48
11/16/2023,66,61,53,20,95,70,70,100,21090,23380,2290,3510,16530,1050,107,90,270,12360,2023-11-15T23:18:01.000-05:00,2023-11-16T05:47:41.000-05:00,51.24,42,58,-0.16,-0.15,12.5,55,52,95,25,1,41,171,2285,3860,2521,43500,23220,13500,180,0,6000,1.34375,1,77,50,69,80,92,100,97,87,63
11/17/2023,73,52,76,76,97,82,78,100,19080,20769,1689,5040,10290,3750,121,92,450,10380,2023-11-16T23:38:01.000-05:00,2023-11-17T05:24:10.000-05:00,52.38,46,51,-0.12,-0.17,12.625,58,76,100,25,1,37,163,2244,3237,2588,32640,19260,10920,360,0,23220,1.3125,0,80,68,65,85,99,100,91,83,69
11/18/2023,61,34,54,60,99,73,70,100,14700,15699,999,3600,8100,3000,91,94,240,7830,2023-11-18T00:12:00.000-05:00,2023-11-18T04:33:39.000-05:00,52.72,47,49,-0.3,-0.18,12.75,61,100,95,25,1,33,108,2093,2326,2097,16860,19800,4620,420,0,44700,1.21875,1,70,38,57,83,96,95,84,85,43
11/19/2023,73,53,83,69,100,84,72,100,19170,20082,912,5490,10290,3390,179,95,300,10200,2023-11-18T22:53:01.000-05:00,2023-11-19T04:27:43.000-05:00,55.48,44,73,-0.36,-0.19,12.75,61,100,100,25,1,34,152,2113,3305,3085,11460,22440,5400,780,60,46260,1.25,0,76,68,59,None,98,93,100,91,25
11/20/2023,70,61,89,3,96,77,86,100,21240,23271,2031,5880,15180,180,205,91,1200,12150,2023-11-19T22:17:03.000-05:00,2023-11-20T04:44:54.000-05:00,56.55,45,54,-0.24,-0.16,12.625,51,72,100,1,1,36,319,2471,6633,5683,35820,16920,16920,960,0,15780,1.4375,0,75,60,54,None,98,97,98,83,55
11/21/2023,62,54,69,7,83,67,78,96,19470,22775,3305,4620,14520,330,156,85,450,12240,2023-11-20T23:42:01.000-05:00,2023-11-21T06:01:36.000-05:00,54.62,47,56,-0.02,-0.17,12.375,52,76,100,1,1,39,263,2346,5599,4534,32220,28440,15360,960,0,9420,1.375,0,76,40,51,80,98,100,83,89,100
11/22/2023,68,45,78,46,97,86,72,100,17370,18902,1532,5190,9870,2310,107,92,300,9180,2023-11-21T23:23:30.000-05:00,2023-11-22T04:38:32.000-05:00,53.23,45,60,-0.11,-0.19,13,55,88,100,1,1,47,317,2396,7035,6071,27540,19860,15120,1500,0,22380,1.40625,0,77,55,51,88,97,100,98,90,61
11/23/2023,74,65,72,95,90,57,70,100,22110,25113,3003,4800,12390,4920,168,88,270,12300,2023-11-22T23:16:00.000-05:00,2023-11-23T06:14:33.000-05:00,51.67,45,60,-0.27,-0.16,13.375,57,88,100,1,1,56,432,2578,8890,7893,25980,22020,22020,1560,0,14820,1.5,0,83,70,55,82,91,96,98,90,100
11/25/2023,73,64,82,64,79,62,89,100,21870,26219,4349,5430,13290,3150,135,83,690,13080,2023-11-24T23:05:29.000-05:00,2023-11-25T06:22:28.000-05:00,52.03,44,55,-0.37,-0.2,12.875,61,100,100,1,1,73,203,2165,4032,4070,7680,20580,3900,1980,60,52200,1.28125,0,81,68,56,82,87,92,100,90,82
11/27/2023,84,93,97,81,93,70,40,100,28920,32669,3749,7320,17580,4020,150,89,2220,17460,2023-11-26T20:26:29.000-05:00,2023-11-27T05:30:58.000-05:00,55.68,50,36,0.09,-0.01,12.125,55,65,100,1,1,70,307,2426,5844,5314,37980,24120,15540,1260,240,7260,1.40625,0,80,95,67,84,85,98,58,80,100
11/28/2023,61,56,36,80,60,49,64,100,20040,26591,6551,2430,13680,3930,181,75,150,11070,2023-11-27T22:42:30.000-05:00,2023-11-28T06:05:41.000-05:00,59.24,50,49,-0.13,-0.2,12.25,57,85,95,1,1,65,211,2250,4582,3785,28440,29400,10620,960,0,16980,1.3125,1,70,37,57,81,82,100,59,88,89
11/29/2023,87,75,96,96,100,87,89,100,24630,26009,1379,6840,12600,5190,142,95,690,13230,2023-11-28T20:50:02.000-05:00,2023-11-29T04:03:31.000-05:00,58.91,50,36,-0.01,0.08,12.125,55,74,100,1,1,61,293,2344,6291,5577,34200,19620,14940,1200,0,16440,1.40625,0,76,100,74,87,84,100,60,62,67
11/30/2023,70,66,72,96,100,89,67,1,22470,23490,1020,4800,11940,5730,165,96,180,11820,2023-11-30T11:25:04.000+08:00,2023-11-30T17:56:34.000+08:00,59.79,47,54,0.17,None,12.25,57,100,100,1,1,48,76,1993,1698,1431,7560,19380,5220,120,0,54120,1.1875,0,73,59,69,80,84,91,85,78,45
12/1/2023,46,37,23,53,90,53,83,1,15390,17522,2132,1620,11130,2640,81,88,540,8640,2023-12-01T12:48:58.000+08:00,2023-12-01T17:41:00.000+08:00,58.12,51,44,-0.27,None,11.5,57,100,100,1,1,46,219,2218,5650,4536,8820,2820,10020,1140,0,63600,1.34375,0,58,None,63,None,85,100,51,49,27
12/3/2023,75,62,84,74,96,57,94,100,21540,23580,2040,5550,12330,3660,78,91,780,12210,2023-12-02T23:10:01.000+08:00,2023-12-03T05:43:01.000+08:00,60.45,53,38,0.28,0.25,13,66,80,95,25,40,60,632,2734,15958,13326,31140,18420,23040,3600,0,10200,1.625,1,72,75,66,100,90,91,51,65,100
12/4/2023,72,58,85,66,95,72,78,82,20370,22533,2163,5610,11490,3270,96,90,450,11340,2023-12-04T00:26:03.000+08:00,2023-12-04T06:41:36.000+08:00,53.6,43,52,0.01,0.05,12.875,73,91,100,43,40,67,463,2512,11289,9593,26280,25500,19560,1920,0,13140,1.5,0,71,68,63,56,61,100,75,94,90
12/5/2023,39,6,1,26,65,73,89,77,6450,10861,4411,1320,2610,2520,37,59,480,4200,2023-12-05T03:06:31.000+08:00,2023-12-05T06:07:32.000+08:00,47.79,43,66,None,None,12.625,77,82,100,60,40,77,506,2589,12509,10539,29520,20580,21180,2400,0,12720,1.5625,0,66,None,45,79,92,None,96,85,1
12/6/2023,65,55,83,70,48,39,97,100,19740,28139,8399,5490,10800,3450,124,70,960,15030,2023-12-05T22:29:29.000+08:00,2023-12-06T06:18:28.000+08:00,54.3,45,53,-0.12,0.19,12.75,77,100,95,60,40,77,223,2180,5880,4539,13860,23400,8100,1380,0,39660,1.3125,1,75,52,64,75,86,100,100,76,100
12/7/2023,69,61,95,66,67,43,86,100,21180,27240,6060,6270,11640,3270,172,78,600,12450,2023-12-06T23:22:01.000+08:00,2023-12-07T06:56:01.000+08:00,54.29,47,66,0.03,0.06,13.375,83,77,100,78,40,85,460,2537,11296,9234,31260,23100,17640,2460,60,11880,1.53125,0,74,61,47,81,86,100,80,89,100
12/8/2023,73,65,96,65,76,68,91,72,22140,26849,4709,6840,12060,3240,183,82,750,13200,2023-12-08T00:14:03.000+08:00,2023-12-08T07:41:32.000+08:00,64.34,45,51,-0.2,-0.13,12.125,88,84,95,95,40,87,387,2437,8884,7745,27120,25200,16920,2100,0,15060,1.4375,1,68,70,50,77,84,99,100,81,14
12/9/2023,65,58,86,54,76,39,81,88,20400,24796,4396,5700,12030,2670,142,82,1290,12780,2023-12-08T23:49:33.000+08:00,2023-12-09T06:42:49.000+08:00,60.14,50,59,0.17,0.13,12.75,86,80,95,95,40,78,299,2345,7072,5640,30300,24480,17040,960,0,13620,1.40625,1,64,53,50,83,84,93,50,89,46
12/10/2023,84,73,97,95,93,81,94,83,24060,27053,2993,7350,11820,4890,141,89,990,13440,2023-12-09T23:48:04.000+08:00,2023-12-10T07:18:57.000+08:00,57.96,47,56,-0.05,0.07,12.625,78,77,100,78,1,79,406,2476,8720,7940,33000,21600,18240,2040,0,11520,1.46875,0,82,94,57,88,86,100,85,87,100
12/11/2023,62,36,44,81,93,74,70,90,15150,16935,1785,2970,8190,3990,94,89,270,8190,2023-12-11T01:01:59.000+08:00,2023-12-11T05:44:14.000+08:00,58.17,50,77,-0.16,0,12.5,85,82,100,78,40,95,699,2810,15776,14370,31200,20460,24960,3720,240,5820,1.6875,0,65,45,48,80,83,100,55,92,60
12/12/2023,79,62,96,95,93,78,94,82,21330,23927,2597,6630,10050,4650,126,89,990,12060,2023-12-12T00:14:01.000+08:00,2023-12-12T06:52:48.000+08:00,56.09,48,64,0,0.16,12.625,84,76,100,78,40,95,495,2597,12177,9913,32340,21240,24180,1980,0,6660,1.5625,0,77,83,58,64,80,100,79,88,94
12/13/2023,72,72,88,50,99,71,70,55,23850,25440,1590,5790,15570,2490,141,94,270,12750,2023-12-13T00:56:30.000+08:00,2023-12-13T08:00:30.000+08:00,62.66,51,63,-0.19,-0.01,12.625,82,77,100,78,40,83,214,2241,5087,3893,32940,22860,13260,660,0,16680,1.34375,0,74,67,57,82,87,99,50,90,100
12/14/2023,55,20,48,29,95,92,91,79,9780,10920,1140,2610,5940,1230,53,90,690,5730,2023-12-14T02:05:32.000+08:00,2023-12-14T05:07:32.000+08:00,63.2,53,58,-0.17,-0.03,12.125,84,83,100,78,40,87,618,2721,15523,13019,29220,19020,23940,2640,0,11580,1.625,0,58,29,43,88,87,99,35,90,29
12/15/2023,84,83,96,78,98,86,75,70,26490,28402,1912,6930,15720,3840,171,93,360,14130,2023-12-15T00:02:30.000+08:00,2023-12-15T07:55:52.000+08:00,60.18,52,64,-0.05,0.02,12.25,90,97,100,78,71,95,772,2866,18765,16364,20700,28200,27780,4080,0,5640,1.6875,0,78,94,64,71,77,100,51,92,99
12/16/2023,63,41,66,43,90,70,86,100,16290,18586,2296,4350,9810,2130,142,88,1170,9420,2023-12-15T23:51:01.000+08:00,2023-12-16T05:00:47.000+08:00,66.13,51,54,0.12,0.02,12.375,81,51,100,78,71,85,206,2248,4562,3734,45300,14880,12660,300,0,13260,1.34375,0,62,45,41,78,81,95,66,88,15
12/18/2023,34,19,26,31,32,60,78,19,1140,1980,840,0,930,210,5,58,810,1410,2023-12-18T15:41:00.000-05:00,2023-12-18T16:14:00.000-05:00,60.5,58,53,-0.24,None,12,70,47,100,60,40,61,194,2316,4207,3033,46200,21840,12660,600,0,5100,1.34375,0,54,None,39,84,82,100,1,87,21
12/19/2023,81,69,96,63,99,84,81,100,23160,24601,1441,6780,13260,3120,125,94,510,12420,2023-12-18T23:18:01.000-05:00,2023-12-19T06:08:02.000-05:00,64.46,52,37,0.05,None,12.125,73,74,100,60,40,55,331,2426,7444,5979,34500,28560,19560,1080,0,2700,1.40625,0,68,87,54,86,90,100,59,78,1
12/20/2023,69,68,87,76,60,45,64,100,22950,30720,7770,5730,13440,3780,156,75,150,14220,2023-12-19T21:56:00.000-05:00,2023-12-20T06:28:00.000-05:00,70.47,59,38,0.41,None,12.375,72,68,100,60,40,51,247,2320,5441,4474,36360,31560,13020,960,0,4500,1.34375,0,61,59,33,92,90,82,1,76,100
12/21/2023,74,48,63,79,97,96,89,100,18030,19596,1566,4170,9990,3870,110,92,1140,10440,2023-12-20T21:59:02.000-05:00,2023-12-21T03:25:38.000-05:00,64.67,53,43,0.01,0.32,12.25,67,77,100,43,40,40,162,2244,3468,2581,33660,27060,12000,180,0,13500,1.3125,0,61,71,34,88,96,100,51,66,21
12/22/2023,78,72,93,95,90,77,70,64,23880,27202,3322,6150,13050,4680,158,88,270,14400,2023-12-21T18:48:03.000-05:00,2023-12-22T02:21:25.000-05:00,68.64,52,42,-0.28,0.17,12.625,58,71,100,25,1,37,166,2243,3877,2905,31560,12720,7320,660,0,34140,1.3125,0,61,80,47,88,98,97,63,54,1
12/24/2023,67,50,49,61,98,74,78,100,18570,19915,1345,3300,12210,3060,103,93,450,10080,2023-12-23T23:41:00.000-05:00,2023-12-24T05:12:55.000-05:00,72.28,61,30,-0.06,0.08,12.5,75,69,100,60,40,73,322,2434,6642,5717,35940,19020,16380,1560,0,13500,1.4375,0,44,55,47,63,97,100,1,34,15
12/25/2023,67,47,56,56,98,91,91,64,17820,19179,1359,3750,11250,2820,106,93,720,9930,2023-12-25T01:25:59.000-05:00,2023-12-25T06:45:38.000-05:00,70.5,59,37,0.18,0.13,12.375,72,57,100,60,40,63,49,2016,1114,894,14220,14580,3240,120,0,54240,1.1875,0,46,55,46,81,97,91,1,39,12
12/27/2023,68,60,89,69,69,46,75,100,21030,26716,5686,5910,11700,3420,167,79,390,14160,2023-12-26T22:43:29.000-05:00,2023-12-27T06:08:45.000-05:00,60.61,54,50,-0.28,0.04,12.5,68,66,100,43,40,55,188,2224,3876,3481,37320,29700,12120,360,0,6900,1.28125,0,60,57,48,79,98,96,48,31,79
12/28/2023,81,71,90,88,100,77,70,100,23700,24831,1131,6000,13410,4290,195,95,270,12510,2023-12-27T22:21:01.000-05:00,2023-12-28T05:14:52.000-05:00,57.05,48,50,0.13,0.32,12.875,64,49,95,43,40,48,276,2423,6238,4592,45300,22440,16560,780,0,1320,1.40625,1,71,87,52,89,100,95,100,30,44
12/29/2023,77,57,74,95,98,77,86,100,20220,21778,1558,4890,10350,4980,177,93,630,11220,2023-12-28T23:26:00.000-05:00,2023-12-29T05:28:58.000-05:00,59.04,50,50,-0.46,-0.14,12.125,67,67,100,43,40,51,276,2311,6017,5272,36600,28440,11160,1560,0,8640,1.34375,0,67,78,50,83,100,90,88,38,34
12/30/2023,73,64,67,51,100,78,72,100,21870,23127,1257,4470,14850,2550,124,95,300,11670,2023-12-29T23:07:31.000-05:00,2023-12-30T05:32:58.000-05:00,68.6,56,42,0.07,0.06,12.25,62,59,100,43,1,47,250,2336,5463,4400,40860,24000,14160,720,0,6660,1.375,0,58,68,58,83,99,100,28,39,28
12/31/2023,69,52,63,59,100,82,67,100,19080,19990,910,4200,11970,2910,152,95,210,9960,2023-12-30T23:42:33.000-05:00,2023-12-31T05:15:43.000-05:00,62.95,54,37,-0.14,0.02,12.25,64,81,95,43,1,46,321,2440,7479,6114,30360,12720,19140,840,0,23340,1.4375,1,61,59,55,83,96,100,49,42,44
1/1/2024,63,77,74,66,55,56,75,7,25140,34380,9240,4920,16950,3270,125,73,390,15720,2024-01-01T02:51:03.000-05:00,2024-01-01T12:24:03.000-05:00,70.13,60,38,0.02,-0.04,12,62,69,100,43,1,43,179,2176,4101,3399,18480,29640,10080,540,0,27660,1.28125,0,58,45,65,78,99,100,1,45,100
1/2/2024,26,1,1,7,9,99,94,1,720,1710,990,0,420,300,12,42,990,1230,2024-01-02T13:24:04.000-05:00,2024-01-02T13:52:34.000-05:00,None,None,None,None,0,14.5,58,54,95,43,1,35,116,2198,2482,1955,42960,18180,7740,60,0,17460,1.28125,1,62,None,35,87,97,None,None,46,None
1/3/2024,81,68,71,95,100,92,72,100,22770,23808,1038,4740,13350,4680,173,96,300,11940,2024-01-02T23:30:01.000-05:00,2024-01-03T06:06:49.000-05:00,57.43,51,65,-0.24,-0.02,12.875,59,58,100,43,1,32,187,2253,4286,3219,41400,26700,11760,480,0,6060,1.3125,0,75,87,64,78,96,97,83,58,73
1/4/2024,88,84,96,95,100,78,75,100,26820,28355,1535,6960,14790,5070,178,95,390,14340,2024-01-03T22:55:04.000-05:00,2024-01-04T06:47:39.000-05:00,53.29,45,68,-0.45,-0.06,12,58,57,95,43,1,27,145,2209,3298,2247,41400,26460,9900,240,0,8400,1.28125,1,78,100,70,85,97,90,87,61,47
1/5/2024,26,1,1,1,12,99,99,1,720,1590,870,0,720,0,5,45,870,1260,2024-01-05T13:30:29.000-05:00,2024-01-05T13:56:59.000-05:00,None,None,None,None,None,13.25,58,63,100,43,1,21,123,2193,2673,2028,38040,16620,8940,120,0,22680,1.28125,0,67,None,38,85,95,None,None,60,None
1/6/2024,70,53,53,70,79,78,94,100,19230,23040,3810,3540,12210,3480,105,83,810,10980,2024-01-05T23:54:29.000-05:00,2024-01-06T06:18:29.000-05:00,60.01,51,59,0.1,-0.04,11.125,53,58,100,25,1,21,158,2198,3628,2637,41700,28740,9900,420,60,5580,1.28125,0,70,59,67,78,94,97,80,82,22
1/7/2024,84,100,96,95,76,56,67,67,34260,41940,7680,6900,22680,4680,254,82,210,20190,2024-01-06T22:27:32.000-05:00,2024-01-07T10:06:32.000-05:00,56.68,49,62,0.1,-0.05,11.625,50,75,100,1,1,26,195,2199,4471,3663,29880,37920,9720,660,0,8220,1.28125,0,90,94,90,84,90,97,100,86,100
1/8/2024,82,80,92,40,96,77,97,96,25860,28394,2534,6090,17730,2040,210,91,930,14640,2024-01-07T23:03:29.000-05:00,2024-01-08T06:56:43.000-05:00,50.82,45,63,-0.32,0,11.625,49,74,100,1,1,20,0,1744,0,0,0,8520,0,0,0,0,0.9375,0,84,89,72,91,91,94,88,89,80
2/12/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,91,77,100,78,100,98,648,2709,10396,11883,31980,25680,10440,5460,480,12360,1.5625,0,,,,,,,,,
2/26/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,74,71,100,43,71,95,92,1931,1940,1687,6060,75420,3120,660,0,1140,1.03125,0,,,,,,,,,
3/1/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,86,78,100,60,96,96,725,2819,11015,11840,32160,37680,10800,2640,1920,1200,1.59375,0,,,,,,,,,
